Γ,Jₚ,Jₕ
0.0,2.0088110886459291e-16,8.999850575516528e-16
0.02631578947368421,0.0023254280189557532,0.0002641552580304831
0.05263157894736842,0.004354788362475634,0.0004504191167587591
0.07894736842105263,0.006126674207935632,0.000577916094859421
0.10526315789473684,0.007675153669013845,0.0006611339805201994
0.13157894736842105,0.009029793043857393,0.000711050526335184
0.15789473684210525,0.010216197968695193,0.0007360166454724416
0.18421052631578946,0.011256499933164818,0.0007424085422594794
0.21052631578947367,0.01216982018671516,0.0007351153298780025
0.23684210526315788,0.012972689413300377,0.0007179027580468944
0.2631578947368421,0.013679413173826056,0.0006936826177492781
0.2894736842105263,0.014302381875738596,0.0006647105031677787
0.3157894736842105,0.014852330721894784,0.0006327304245487832
0.34210526315789475,0.015338558912391161,0.0005990816058243586
0.3684210526315789,0.0157691177725516,0.0005647795357730726
0.39473684210526316,0.01615097531682554,0.0005305798446057707
0.42105263157894735,0.016490161797001517,0.0004970303883729732
0.4473684210526316,0.016791898473941278,0.0004645145596860125
0.47368421052631576,0.01706071070526014,0.00043328743244993483
0.5,0.017300526223235416,0.00040350568519070015
