T,Jₚ,Jₕ
0.0001,0.006875865884022906,0.00014390683668874096
0.00011233240329780277,0.006875865884238346,0.00014390683669780678
0.0001261856883066021,0.0068758658872075055,0.00014390683681461043
0.00014174741629268049,0.006875865917967118,0.00014390683801209463
0.00015922827933410923,0.006875866162568093,0.00014390684753688067
0.0001788649529057435,0.006875867697869024,0.0001439069073361655
0.00020092330025650479,0.006875875499276634,0.00014390721118228848
0.0002257019719633919,0.006875908325889887,0.00014390848970666668
0.00025353644939701115,0.0068760250424586295,0.00014391303555444753
0.0002848035868435802,0.006876382097238002,0.00014392694203968005
0.00031992671377973844,0.006877337146041014,0.00014396413906044334
0.00035938136638046257,0.006879602930357922,0.0001440523862965321
0.0004037017258596554,0.006884431364092331,0.00014424044300803102
0.00045348785081285824,0.006893776976288611,0.0001446044337320351
0.000509413801481638,0.006910365813940998,0.00014525053191355168
0.0005722367659350221,0.006937596151930602,0.0001463110927630123
0.0006428073117284319,0.006979229432847358,0.00014793261607438902
0.0007220809018385464,0.007038889947279473,0.0001502562598703152
0.0008111308307896872,0.007119462272037969,0.00015339437197827617
0.0009111627561154896,0.007222528650338784,0.0001574085772352272
0.0010235310218990258,0.007347996990654929,0.00016229528888026082
0.0011497569953977356,0.0074940227491101,0.0001679826660503106
0.001291549665014884,0.007657240400589439,0.0001743396290611563
0.0014508287784959402,0.007833229900559777,0.00018119402704742964
0.0016297508346206436,0.0080170883765447,0.00018835490407726128
0.0018307382802953678,0.008203974009015354,0.00019563368211378032
0.0020565123083486517,0.00838952747979107,0.00020286057571895088
0.0023101297000831605,0.008570131014637534,0.00020989468285357714
0.0025950242113997346,0.008743012120687075,0.00021662803538334273
0.002915053062825176,0.008906226428487174,0.00022298497852083288
0.0032745491628777285,0.009058561170622561,0.00022891859081317252
0.0036783797718286343,0.009199394288558675,0.0002344057438022331
0.0041320124001153384,0.009328532924034016,0.0002394421858057122
0.004641588833612777,0.009446047490910641,0.00024403894652060855
0.005214008287999685,0.009552118254029856,0.0002482213555794064
0.005857020818056668,0.009646918134131625,0.00025203172277256933
0.006579332246575682,0.00973055961558217,0.00025553588503919486
0.007390722033525776,0.009803125767004126,0.00025883240093763814
0.008302175681319744,0.009864782831088534,0.00026206173168459747
0.0093260334688322,0.00991594142210616,0.0002654121033060846
0.010476157527896646,0.009957407772726502,0.000269119407867254
0.011768119524349984,0.009990458227287363,0.00027346035472757766
0.013219411484660288,0.0100167868919235,0.0002787404519727514
0.01484968262254465,0.01003831661439253,0.0002852802946509914
0.016681005372000592,0.010056913279993505,0.00029340400167619666
0.01873817422860384,0.010074078615771408,0.00030343182047342824
0.02104904144512021,0.010090696454378894,0.0003156753576168561
0.023644894126454073,0.010106871446894747,0.00033043039480934195
0.026560877829466867,0.010121851597555116,0.0003479610414464625
0.029836472402833387,0.010133998040984513,0.0003684711094006974
0.033516026509388425,0.010140771913862518,0.00039206312264588965
0.037649358067924674,0.010138738123237461,0.000418690139834227
0.04229242874389499,0.010123614923052063,0.0004481087935621692
0.047508101621027955,0.010090408067715774,0.0004798430746804294
0.0533669923120631,0.010033656063924241,0.000513167682480602
0.05994842503189409,0.009947787282443206,0.0005471175662169732
0.06734150657750822,0.009827561480309856,0.0005805268157736702
0.07564633275546291,0.009668545933714287,0.0006120956921446441
0.08497534359086442,0.009467564751898423,0.0006404800373473155
0.09545484566618342,0.009223060865886519,0.0006643934618712807
