T,Jₚ,Jₕ
0.0001,0.008237079401709441,0.00013472421058160382
0.00011233240329780277,0.008237081683509926,0.000134724288027769
0.0001261856883066021,0.00823709212576678,0.00013472464243153946
0.00014174741629268049,0.008237132143873937,0.00013472600061174004
0.00015922827933410923,0.008237263039296075,0.00013473044311213737
0.0001788649529057435,0.008237634720663809,0.0001347430577113311
0.00020092330025650479,0.008238564883897797,0.0001347746267889128
0.0002257019719633919,0.008240644134790797,0.0001348451950755135
0.00025353644939701115,0.008244844978202392,0.00013498776870527317
0.0002848035868435802,0.008252595343896474,0.00013525081058509864
0.00031992671377973844,0.008265770037195176,0.0001356979502738088
0.00035938136638046257,0.0082865637991559,0.0001364036757116964
0.0004037017258596554,0.008317238909821919,0.00013744476707572165
0.00045348785081285824,0.008359781625087463,0.0001388886364638817
0.000509413801481638,0.008415540788864287,0.00014078106268606883
0.0005722367659350221,0.008484941067710763,0.00014313645861251893
0.0006428073117284319,0.008567350032647492,0.00014593336006051295
0.0007220809018385464,0.008661134483864356,0.0001491163373967587
0.0008111308307896872,0.008763884649495988,0.0001526036046777643
0.0009111627561154896,0.00887273973644751,0.0001562980686347791
0.0010235310218990258,0.00898473184826452,0.00016009900097522378
0.0011497569953977356,0.00909707847916753,0.00016391196548818488
0.001291549665014884,0.009207384250325988,0.00016765566510809068
0.0014508287784959402,0.009313744375051605,0.00017126545553546258
0.0016297508346206436,0.00941476464216084,0.00017469403415640175
0.0018307382802953678,0.009509522255182095,0.00017791015507638544
0.0020565123083486517,0.009597491059202747,0.0001808962375876966
0.0023101297000831605,0.009678448515083732,0.00018364560584109118
0.0025950242113997346,0.00975237566303261,0.00018615998491408782
0.002915053062825176,0.009819359361135344,0.00018844785130437547
0.0032745491628777285,0.009879509022433154,0.00019052421462616102
0.0036783797718286343,0.009932904236473191,0.000192412214961136
0.0041320124001153384,0.009979588999085407,0.00019414644295883944
0.004641588833612777,0.010019618853530955,0.0001957772386925727
0.005214008287999685,0.0100531505590503,0.0001973747166545167
0.005857020818056668,0.010080546307461562,0.00019903121535699391
0.006579332246575682,0.010102453927288013,0.00020086138997408063
0.007390722033525776,0.010119827201180927,0.00020300011300641233
0.008302175681319744,0.010133868462481113,0.00020559939630981222
0.0093260334688322,0.010145904323344355,0.0002088262491269369
0.010476157527896646,0.010157232270350458,0.00021286327889209674
0.011768119524349984,0.01016898573312596,0.0002179127291624417
0.013219411484660288,0.010182050715148118,0.00022420290437754432
0.01484968262254465,0.010197036075212475,0.00023199439224889267
0.016681005372000592,0.0102142707340224,0.00024158288206574017
0.01873817422860384,0.010233790115524867,0.0002532957325709334
0.02104904144512021,0.010255283243277886,0.0002674802042039262
0.023644894126454073,0.010277991620449053,0.00028448191742594094
0.026560877829466867,0.010300570265479824,0.00030461269054278355
0.029836472402833387,0.010320935127218971,0.0003281079780569367
0.033516026509388425,0.01033613027227357,0.0003550761071908281
0.037649358067924674,0.010342253885311094,0.000385444273812087
0.04229242874389499,0.010334482641577337,0.00041890909500317565
0.047508101621027955,0.010307226115692155,0.00045490139258745025
0.0533669923120631,0.010254424755286085,0.0004925748434832517
0.05994842503189409,0.010169978478640736,0.0005308256841906375
0.06734150657750822,0.01004826396257386,0.0005683460258566556
0.07564633275546291,0.009884675081022753,0.0006037074791644653
0.08497534359086442,0.009676109853932342,0.000635466103852133
0.09545484566618342,0.00942133229208711,0.0006622755803575755
0.10722672220103231,0.009121157450224708,0.0006829939019054792
0.12045035402587821,0.00877843732716099,0.0006967700470503899
0.1353047774579807,0.00839785644479183,0.0007031005526239192
0.15199110829529336,0.007985572268734935,0.0007018507597495434
0.1707352647470691,0.0075487531644129625,0.0006932407583625446
0.19179102616724888,0.007095074403139586,0.000677800879554326
0.2154434690031884,0.006632231686376848,0.0006563053321757522
0.24201282647943823,0.00616752287121075,0.0006296947004840016
0.27185882427329405,0.005707533098293226,0.0005989980922855918
0.30538555088334157,0.005257938237937428,0.0005652637113754905
0.34304692863149183,0.004823420262105644,0.000529503122100341
0.38535285937105296,0.004407671118108215,0.0004926506511937943
0.43287612810830584,0.004013453572334994,0.0004555364889468975
0.4862601580065353,0.003642689661200788,0.0004188708072715619
0.5462277217684341,0.003296556849421562,0.00038323642071571673
0.6135907273413173,0.0029755831186060043,0.00034908836008916416
0.6892612104349697,0.002679740016261531,0.00031675936973532846
0.7742636826811271,0.002408535341061659,0.0002864704188189324
0.8697490026177833,0.0021611059297402422,0.00025834499642884355
0.9770099572992252,0.0019363085676973632,0.0002324256215640937
1.0974987654930561,0.0017328054159259408,0.00020869092054939326
1.2328467394420661,0.001549140235795202,0.00018707185679482942
1.384886371393873,0.0013838027631128936,0.000167466127460895
1.5556761439304718,0.0012352801220267844,0.00014975021224408926
1.7475284000076838,0.0011020955850587456,0.0001337889563904518
1.9630406500402708,0.000982835977040587,0.00011944284345129554
2.2051307399030455,0.000876169538636852,0.00010657326451591647
2.4770763559917106,0.0007808561991551387,9.50461465846797e-5
2.7825594022071245,0.0006957520910387311,8.473429660081141e-5
3.1257158496882362,0.0006198098895977343,7.551877785456368e-5
3.511191734215131,0.0005520762678969732,6.728958218924795e-5
3.944206059437655,0.0004916874710209726,5.9945807065830856e-5
4.430621457583881,0.00043786376301995763,5.339549755529467e-5
4.977023564332112,0.0003899032932534526,4.755527227141669e-5
5.590810182512224,0.00034717576618882156,4.2349819495971405e-5
6.280291441834253,0.00030911617510221074,3.771132451030086e-5
7.054802310718643,0.0002752187686014503,3.357887019475083e-5
7.924828983539173,0.00024503135280254265,2.989783907071524e-5
8.902150854450387,0.00021814998534736365,2.6619334921928506e-5
10.0,0.00019421408526827032,2.36996350398514e-5
